@relation chat

@attribute class_area {socio-emocional,tarea}
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
tarea,'che pero necesitábamos poner 3 nomás y estar poner 4 ',1,0,0,0,4,0,2,1,0,0,2,0
tarea,'hasta ahora tener ',0,1,0,0,1,0,0,0,1,0,0,0
tarea,'juegos , medicina , mineria_de_datos y bobática ',0,0,0,4,0,0,1,0,0,2,0,0
tarea,'si mejor igual , decir como minino 3 osen que si explicar alguno mas mejor ',2,2,0,1,2,2,4,0,0,1,1,0
socio-emocional,'a tened razone , decir \" a el menos 3 \" ',0,1,1,2,1,0,0,0,2,3,1,0
tarea,'claro mejor todavía si poner mas igual para mi este bien ah , explicar el como se utilizar ny en el ares y a su ve haber ejemplo de aplicación especificar ',2,2,5,6,5,1,4,1,4,1,0,0
tarea,'el que no poder encontrar ser aplicación en medicina osen no encontrar nada ',1,2,1,2,4,2,0,0,1,0,0,0
tarea,'test_virtual . flaco . oró . ar / curse / viven . phi ? id=1219 ',3,0,0,2,1,0,0,1,0,7,1,0
tarea,'que ser ? ',0,0,0,0,1,0,1,0,0,1,0,0
tarea,'aplicación de machina clearing para el diagnosticar de cancera ',1,0,1,2,2,0,0,0,3,0,0,0
tarea,'pero este i en_g_lis_h ? ',0,0,1,2,0,0,1,0,0,1,0,0
tarea,'a joya porque me pedir usuario y contraseña ',0,0,0,4,1,1,2,0,0,0,0,0
socio-emocional,'ahora d desmedid din saco algo de texto ( bien cortijo ) ',2,2,0,4,0,1,0,0,1,2,0,0
socio-emocional,'como para poner de ejemplo ',0,0,0,1,1,0,1,0,2,0,0,0
socio-emocional,'y uno imagen que haber ( de uno arbola de toma de decisión ) ',0,0,2,4,1,1,1,0,3,2,0,0
tarea,'y listo ',0,0,0,0,0,0,1,1,0,0,0,0
tarea,'joya da le así ya quedaría completo ese parte por_lo_menos para mi ya estarza bien ',3,4,2,3,1,1,0,0,1,0,0,0
socio-emocional,'haber alguien ? ',0,0,0,0,1,1,0,0,0,1,0,0
tarea,'si yo estar ',0,0,0,0,1,1,1,0,0,0,0,0
socio-emocional,'como esta ? as ',0,0,0,2,0,0,1,0,0,1,0,0
tarea,'todo tranquilo acá buscar algo de inflo para completar el punto 3 ',1,0,2,3,2,1,0,0,2,0,1,0
socio-emocional,'vos ? ',0,0,0,0,0,1,0,0,0,1,0,0
socio-emocional,'binen todo tranquil , ',0,1,0,0,1,1,0,0,0,1,0,0
tarea,'ver que estar hablar con pablo , hacer alguno aplicación mas ? ',0,0,1,2,4,0,2,0,1,2,0,0
tarea,'mejor así , estar ver lo de medicina y este bien pero le faltaría alguna aplicación especificar como el de el demos rama ',2,1,3,6,3,2,3,0,2,1,0,0
tarea,'podríamos hacer uno mas como para que quedar mas completar ',0,0,1,0,4,0,4,0,1,0,0,0
tarea,'cual decir de hacer ? ',0,0,0,1,1,1,0,0,1,1,0,0
tarea,'decir uno ejemplo en diagnosticar ? ',0,0,1,2,1,0,0,0,1,1,0,0
tarea,'o en genética ? ',0,0,0,0,1,0,1,0,1,1,0,0
tarea,'de cualquiera de el 2 ',0,0,1,0,0,1,0,0,2,0,1,0
tarea,'con uno bastarda ',1,0,0,0,0,1,0,0,1,0,0,0
socio-emocional,'bueno da le , mirar no lo poner , xi me parecer bastante trivial ',1,2,0,0,4,3,1,1,0,2,0,0
tarea,'creer que pablo habiz encontrar uno de diagnosticar de cancera con ny pero no poder abrir el lino ',1,1,1,3,6,1,2,0,3,0,0,0
tarea,'en diagnosticar ser facial , ',1,0,0,0,2,0,0,0,1,1,0,0
tarea,'ser implemente , uno paciente ir a el medicar con cierto síntomas , y ny asistir a el medicar en_cuanto_a el posible enfermedad , dar el paciente anterior y el decisión que se tomar . ',2,1,7,6,7,2,2,0,4,4,0,0
tarea,'basic_amen_te ser ese . ',0,1,0,0,1,1,0,0,0,1,0,0
tarea,'claro siso ese ser mas o menos lo que este en el explicación , pero yo me referir a uno programa en particular y como este utilizar ny para llegar a su objetivo ',0,2,4,6,4,5,6,0,5,1,0,0
tarea,'por_ejemplo en robótica poner cubo que ser uno robot que utilizar ny , en juego poner td-gammon que jugar backgammon utilizar ny y en minerva de dato poner zura de microsoma que usar ny ',0,1,1,13,8,3,2,0,5,1,0,0
tarea,'a ese me referir no se si se entender ',0,1,0,0,2,4,1,0,1,0,0,0
socio-emocional,'amas okay ',0,1,0,0,0,0,0,1,0,0,0,0
tarea,'uno aplicación bien explicitar ! ',0,1,1,1,1,0,0,0,0,1,0,0
tarea,'claro como para que se ir en donde actuó lo explicar antes ',0,2,0,1,2,4,1,0,2,0,0,0
socio-emocional,'da le perfecto , buscar algo ',1,0,0,0,2,2,0,0,0,1,0,0
socio-emocional,'da le joya ',0,0,0,1,1,1,0,0,0,0,0,0
socio-emocional,'yo estar buscar pero no encuentro nada jajay ',0,1,0,0,3,2,1,1,0,0,0,0
tarea,'.url. ? accion=nota&id=1027&titulo=Desarrollan\%20software\%20que\%20podr\%C3\%ADa\%20anticipar\%20ataques\%20card\%C3\%ADacos ',0,0,0,0,0,0,0,0,0,2,1,0
tarea,'fija te , ah encontró algo de ataque cardiaco y uno sistema que poder prevenir utilizar ny ',1,1,1,3,5,3,1,0,1,1,0,0
tarea,'joya siso este bueno , lo mandar nomás ',1,0,1,2,1,1,0,1,0,1,0,0
tarea,'pertenecería a diagnosticar no ? ',0,1,0,1,1,0,0,0,1,1,0,0
tarea,'claro ',0,1,0,0,0,0,0,0,0,0,0,0
socio-emocional,'joya , da le ',0,0,0,1,1,1,0,0,0,1,0,0
socio-emocional,'en uno rato lo hacer ',0,0,1,1,1,1,0,0,1,0,0,0
socio-emocional,'da le da le joya ',0,0,0,1,2,2,0,0,0,0,0,0
tarea,'después pega le uno leila a el de el punto 3 si podar , este medio corto pero ser uno base para ampliar ',1,1,5,4,4,1,2,0,3,1,1,0
socio-emocional,'siso ese estar hacer ',0,0,0,1,2,1,0,0,0,0,0,0
tarea,'tener que leer el que poner pablo en ingle , potra wus si no no entender uno ',0,3,2,3,4,1,2,0,1,1,0,0
socio-emocional,'uh , birdie , me entender ? ',0,0,0,1,1,1,0,1,0,3,0,0
socio-emocional,'si entender jajay ',0,0,0,0,1,0,1,1,0,0,0,0
tarea,'yo lo leu pero entendió por arriba lo de el 3 valencias de rolo ',0,1,1,4,0,3,1,0,3,0,1,0
socio-emocional,'da le , des le pegar uno bueno leila ',1,0,1,2,2,2,0,0,0,1,0,0
socio-emocional,'da le joya entonces ',0,1,0,1,1,1,0,0,0,0,0,0
tarea,'donde andar el fecha de entrega ? que lo eliminar de el paginar . ',0,0,2,2,3,2,1,0,2,2,0,0
tarea,'era_antes_de el 22 ? o el 22 inclusive . ',0,1,2,1,0,0,1,0,0,2,2,0
tarea,'hasta el 22 a el 18 ha haber tiempo para entregar lo ',0,0,2,1,2,1,0,1,3,0,2,0
socio-emocional,'que idiota , acabar de ver que el tabla de el [S:??/??/??:??.??:??] llegar hasta el 17 . ',0,0,3,2,3,0,2,0,3,2,1,1
tarea,'si igual estarza terminar lo hoy o mañana a mas tardar para no andar a el apurar el [S:??/??/??:??.??:??] ',1,4,2,0,4,1,3,0,3,0,0,1
socio-emocional,'si mas valer , aparte uno sábado ser uno paja . ',0,1,2,2,2,0,2,0,0,2,0,0
tarea,'por el que estar ver en el tabla de el horario , hoy este bastante complicar . ',0,1,4,3,3,1,0,0,3,2,0,0
tarea,'para mi que estarza bueno madrugar mañana y liquidar lo , ',2,1,1,0,2,1,2,0,1,1,0,0
socio-emocional,'si aparte mas o menos ya este , si el mayoría o después_de el 23 o sino mañana a el mañana ',0,4,4,2,0,0,7,0,2,1,1,0
socio-emocional,'si de uno si nos poner templa mañana lo terminar si faltar hacer uno par de ajuste nomás el punto 1 y 2 para mi estar bien ',1,2,4,4,5,2,4,0,3,0,2,0
tarea,'faltar agregar algo mas en el 3 ',0,0,1,0,2,1,1,0,1,0,1,0
socio-emocional,'bien , quedar en ese . ',0,1,0,0,1,1,0,0,1,2,0,0
tarea,'a ver como le avisar a el demos . ',0,0,1,1,2,1,1,0,2,1,0,0
socio-emocional,'tirar uno mensaje a el chata . ',0,0,2,2,1,0,0,0,1,1,0,0
tarea,'si pablo y cuan creer que poder a el mañana , yo poder así que si vos podar faltar nadie nomás ',1,0,1,5,5,2,5,0,1,1,0,0
socio-emocional,'radia ? jajay quien lo conocer . ',0,0,0,1,1,2,0,1,0,2,0,0
socio-emocional,'fa , pero no ir aparecer , ser obvio . ',1,1,0,1,3,0,1,0,0,3,0,0
tarea,'ayer aparecer hacer el parte de el área de juego en el aplicación de ny ',0,1,3,5,2,0,0,0,4,0,0,0
socio-emocional,'ni me fijar , bien ah . ',1,1,0,0,1,1,1,0,0,2,0,0
tarea,'hi escribid uno mensaje en el doc. ',0,0,2,4,0,0,0,0,1,0,0,0
socio-emocional,'tisis , joya ! ',0,0,0,2,0,0,0,0,0,2,0,0
socio-emocional,'escribir tu confirmar ',0,0,1,0,2,0,0,0,0,0,0,0
socio-emocional,'tisis yo mañana a el mañana me conectar temprano no haber drama ',0,3,1,3,2,2,0,0,1,0,0,0
tarea,'gente_chusmen_el_doc_que_dejamos_un_mensaje_para_juntarnos_mañana_y_liquidarlo . confirmar . ',0,0,0,1,1,0,0,0,0,2,0,0
socio-emocional,'bueno día gente . ',1,0,0,2,0,0,0,0,0,1,0,0
tarea,'usemos el chata de mal ',0,0,1,2,1,0,0,0,1,0,0,0
socio-emocional,'( re ortivo ) ',1,0,0,1,0,0,0,0,0,2,0,0
socio-emocional,'buen din ',0,0,0,1,1,0,0,0,0,0,0,0
socio-emocional,'se , posta . ',0,0,0,1,0,1,0,0,0,2,0,0
socio-emocional,'bueno ',1,0,0,0,0,0,0,0,0,0,0,0
socio-emocional,'bueno bueno ',2,0,0,0,0,0,0,0,0,0,0,0
socio-emocional,'como este ? ',0,0,0,0,0,1,1,0,0,1,0,0
socio-emocional,'buenas bueno ',1,0,0,1,0,0,0,0,0,0,0,0
socio-emocional,'buenas_s_s_s ! ! ',0,0,0,0,0,0,0,1,0,2,0,0
socio-emocional,'hola ! ! ! ! ! ! ',0,0,0,0,0,0,0,1,0,6,0,0
socio-emocional,'hola hola ',0,0,0,0,0,0,0,2,0,0,0,0
socio-emocional,'somos uno parra ',0,1,1,1,0,0,0,0,0,0,0,0
tarea,'che querer armar lo mas como uno informe ? ',0,0,1,1,2,1,2,1,0,1,0,0
tarea,'le ir poner titulo y le sacar el que ser 1 , 2 , ... ',0,0,1,1,4,3,1,0,0,3,2,0
socio-emocional,'a le , ni idea yo le mandar el numeroso para identificar que cosa respondió que , pero si se poder armar todo junto lo hacer mas tipo informe ',2,0,2,5,6,6,5,0,1,2,0,0
tarea,'si , estar en ese de borrad el cosa que no ir a usar , como el tabla que poner para ver a que hora podíamos todo ',0,1,3,4,6,4,2,0,5,2,0,0
socio-emocional,'da le da le ',0,0,0,0,2,2,0,0,0,0,0,0
socio-emocional,'buen_is_i_m_o ',0,1,0,0,0,0,0,0,0,0,0,0
socio-emocional,'bueno ',1,0,0,0,0,0,0,0,0,0,0,0
socio-emocional,'bueno jan ',1,0,0,0,1,0,0,0,0,0,0,0
socio-emocional,'como esta ? ',0,0,0,0,1,0,1,0,0,1,0,0
socio-emocional,'disculpa me dormí uno toque ',1,1,1,1,0,1,0,0,0,0,0,0
tarea,'che , rapiño que poder ir hacer ? ',0,0,0,0,4,0,1,1,0,2,0,0
tarea,'le estacamos dar formato ',0,0,0,1,2,1,0,0,0,0,0,0
socio-emocional,'ir ver algo de el 3 ',0,0,1,0,2,1,0,0,1,0,1,0
tarea,'yo el leu todo recién como para revisar coherencia ',0,1,1,2,1,2,1,0,1,0,0,0
socio-emocional,'buen_is_i_m_o ',0,1,0,0,0,0,0,0,0,0,0,0
tarea,'me pareció bastante bien ',0,2,0,1,0,1,0,0,0,0,0,0
tarea,'no me convencer el 3ra , el parte de el valencias creer que me quedar traducir medio pedorreo ',1,1,3,3,4,2,1,0,1,1,1,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
tarea,'cual ser el 3ra parte ? yo ver 2 . ',0,0,1,1,2,2,0,0,0,2,2,0
tarea,'das tendríamos que ver si le poner que serviría mas de forma didáctica para machine_learning o así como esta al dejar ',1,0,0,6,5,1,6,0,2,0,0,0
tarea,'este en el texto en ingle ',0,0,2,2,0,0,0,0,2,0,0,0
tarea,'mas arriba ',0,1,0,0,0,0,1,0,0,0,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'jajay , si , pensel que lo habían tirar en castellano . ',0,0,0,2,2,2,1,1,1,3,0,0
socio-emocional,'no me convencer como estar encarar el punto 3 , en decir que haber características clave de el cual carecer prologá y terminar decir que a el final si se poder . ',1,1,3,4,9,3,5,0,3,2,1,0
tarea,'pasar que arrancar y interpretar \" rolo no tener restricción de nombre unido \" y me entrar el duda de si lo tener o no ... y a_partir_de ese ya no sabio bien si ir a interpretar bien o no el texto en ingle ',2,7,2,6,8,3,8,0,5,3,0,0
tarea,'por ese no lo traducir ',0,1,0,0,1,2,0,0,1,0,0,0
tarea,'mirar , yo creer el 3 pregunta ser mas que pensar nosotros y tratar de justificar lo con el que nosotros saber de prologá ',1,0,2,2,7,6,2,0,3,1,0,0
tarea,'y de machina clearing , pero sin entrar en demasiado cosa especificar , que capaz que no tener idea ',2,1,1,3,3,1,3,0,3,2,0,0
tarea,'claro pero sentar que para ese deberíamos saber mas de machine_learning a nivel de aplicar lo ... como para deducir si prologá servir o no ',0,2,0,3,6,2,6,0,5,1,0,0
tarea,'como servir saber que servir ',0,0,0,0,3,0,2,0,0,0,0,0
tarea,'pero como decían en el comentario ',0,0,1,1,1,0,2,0,1,0,0,0
socio-emocional,'si , ese seguro . ',1,0,0,0,0,1,1,0,0,2,0,0
socio-emocional,'claro , si pensar igual que pablo , para poder saber si servir para implementar ny deberíamos saber mas sobre machina lea_r_ni_g ',1,2,0,3,7,0,4,0,3,2,0,0
tarea,'pero si ya haber algoritmo de ny hecho ser prologá ser algo así que para mi como poder se poder ',1,1,1,4,5,3,3,0,2,0,0,0
tarea,'pero si después ver que haber limitación y en el texto en ingle decir que depender de el habilidad de el programador el poder implementar ny en prologá ',0,1,4,8,5,0,5,0,5,0,0,0
tarea,'che ah traducir el 3 característica , se entender , ser como el regla en lenguaje que tened que ir de expresión a terminar de terminar a factor , y así , para ir armar el expresión ',1,1,3,8,8,2,3,1,6,4,0,0
socio-emocional,'si ah el leu ',0,1,1,1,0,0,1,0,0,0,0,0
socio-emocional,'cuando el leo en castellano el entender mejor jajajá ',1,0,2,2,1,0,1,1,1,0,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
tarea,'ahora se entender ',0,1,0,0,1,1,0,0,0,0,0,0
socio-emocional,'jajay joya ',0,0,0,1,0,0,0,1,0,0,0,0
socio-emocional,'se , quedar bueno . ',1,0,0,0,1,1,0,0,0,2,0,0
tarea,'tener que tener fe en que el que escribid ese texto en ingle sabio el que decir ',2,0,3,3,3,2,2,0,2,0,0,0
tarea,'igual viendo lo mas o menos cerrar ',0,2,0,0,2,1,2,0,0,0,0,0
tarea,'ser que tener sentido , se poder , pero tened que tener uno habilidad terrible para detectar todo el posible caso para escribir todo el regla necesario ',3,0,5,5,6,1,3,0,2,2,0,0
tarea,'yo estar con el compilador , y ser el mismo , que tened que escribir todo el regla ',1,0,4,3,3,2,2,0,1,2,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
tarea,'si , a mi me cerrar . ',0,0,1,0,1,1,1,0,1,2,0,0
socio-emocional,'claro , se hacer medio tedioso tener_en_cuenta todo el alternativa como para que a el algoritmo funcionar bien ',1,3,3,2,3,1,2,0,2,1,0,0
tarea,'no le convencer uno giro de parrafeos en el punto 3 ? ',0,1,2,3,1,1,0,0,2,1,1,0
tarea,'empezar decir que ser posible y después numerar el contra de el lenguaje ? ',1,1,2,2,4,0,2,0,1,1,0,0
socio-emocional,'a si si ',0,0,0,0,0,0,2,0,1,0,0,0
tarea,'capaz hacer énfasis en este que mencionar ',1,0,0,1,2,2,0,0,1,0,0,0
tarea,'decir poner primero el que se poder pero no ser el mejor y dejar el carencia abajo ? ',1,3,3,2,4,2,2,0,0,1,0,0
tarea,'que se poder pero depender mucho en el habilidad de el programador ',0,1,2,2,2,1,2,0,2,0,0,0
socio-emocional,'claro ',0,1,0,0,0,0,0,0,0,0,0,0
socio-emocional,'siso ',0,0,0,1,0,0,0,0,0,0,0,0
socio-emocional,'ser bueno ',1,0,0,0,1,0,0,0,0,0,0,0
tarea,'yaqui prologá tener este desventaja , que hacer tedioso el lograr uno programación declarativo ',2,0,3,3,3,1,1,0,0,1,0,0
tarea,'pero sino rellenar el conclusión ',0,0,1,1,1,0,2,0,0,0,0,0
socio-emocional,'siso quedaría mucho mejor así ',2,1,0,2,0,0,0,0,0,0,0,0
tarea,'claro , sino a el leer lo te dar el idea de que no se poder . ',0,2,2,1,3,3,2,0,2,2,0,0
tarea,'querer que hacer uno portada ? ',0,0,1,1,2,0,1,0,0,1,0,0
socio-emocional,'a le nomás ! ',1,0,0,0,1,1,0,0,0,1,0,0
tarea,'pegar el consigna abajo de el todo ',0,1,2,1,1,1,0,0,1,0,0,0
tarea,'el consigna sino lo poder meter en el 1 paginar antes que el informe ',1,1,3,2,3,1,2,0,1,0,0,0
tarea,'che el \" linos de referencia \" ',0,0,1,2,0,0,0,1,1,2,0,0
tarea,'ese ir como nota a el pie o referencia , no poder ir en_medio_de el texto ',0,1,2,4,3,1,2,0,2,1,0,0
socio-emocional,'ah también ',0,0,0,0,1,0,0,1,0,0,0,0
socio-emocional,'si , ah lo estar sacar . ',0,1,0,0,2,1,1,0,0,2,0,0
tarea,'alguien lo agregar a linos de regencia ya . ',0,1,0,2,1,2,0,0,2,1,0,0
tarea,'uno numerado y abajo de el pagel , mandar el linos ',0,1,3,3,1,0,1,0,1,1,0,0
tarea,'si yo lo agregar ya le poner numerar y todo ',0,1,0,0,3,4,2,0,0,0,0,0
socio-emocional,'da le ',0,0,0,0,1,1,0,0,0,0,0,0
tarea,'querer que limpiar uno toque el dock con el q servir y no ? ',0,1,3,3,3,0,2,0,1,1,0,0
tarea,'y después bibliografía ? y mandar todo el linos que consultar ? ',0,1,2,2,2,1,2,0,0,2,0,0
socio-emocional,'si si , ya limpiar , todo el que ser referencia lo ir meter a el final ',0,1,2,2,4,3,2,0,1,2,0,0
tarea,'ah lo bajar como puf , para ver como quedar ',0,1,0,1,3,1,2,0,1,1,0,0
socio-emocional,'agregar el numeroso de el respuesta ',0,0,2,2,1,0,0,0,1,0,0,0
tarea,'xi el 3 aparecer de el nada ',1,0,2,0,1,1,1,0,1,0,0,0
tarea,'o de ultimar mandemos le uno titular ',0,0,1,0,3,1,1,0,1,0,0,0
tarea,'haber que poner le titular ',0,0,0,0,3,1,1,0,0,0,0,0
tarea,'machina clearing en rolo ? ? ',0,0,0,3,0,0,0,0,1,2,0,0
tarea,'ser muy berrea ? ',1,1,0,0,1,0,0,0,0,1,0,0
socio-emocional,'de ose ! ',0,0,0,1,0,0,0,0,1,1,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'perfecta ',0,0,0,1,0,0,0,0,0,0,0,0
socio-emocional,'( y ) ',0,0,0,0,0,0,1,0,0,2,0,0
socio-emocional,'jajajá joya te lo dejar a el imaginación ',0,0,1,2,1,2,0,1,1,0,0,0
tarea,'pero con el signo de pregunta ? ? ',0,0,1,2,0,0,1,0,2,2,0,0
socio-emocional,'no no ',0,2,0,0,0,0,0,0,0,0,0,0
socio-emocional,'ser muy bueno jajajá ',1,1,0,0,1,0,0,1,0,0,0,0
tarea,'che en el consigna decir como habiz que mandar el mal ',2,0,2,2,1,0,2,1,1,0,0,0
socio-emocional,'jajay ',0,0,0,0,0,0,0,1,0,0,0,0
tarea,'alguien lo guardar ? ',0,0,0,0,1,2,0,0,0,1,0,0
socio-emocional,'si ',0,0,0,0,0,0,1,0,0,0,0,0
socio-emocional,'no ',0,1,0,0,0,0,0,0,0,0,0,0
tarea,'pero este en el versión ',0,0,1,1,0,1,1,0,1,0,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'a ver ',0,0,0,0,1,0,0,0,1,0,0,0
socio-emocional,'ah lo rescatar ',0,1,0,0,1,1,0,0,0,0,0,0
tarea,'ser el mismo mal , x el q te mandar el t ',1,0,3,3,2,1,0,0,1,1,0,0
tarea,'ser el mal de el catedral ',0,0,2,2,1,0,0,0,1,0,0,0
socio-emocional,'ah lo pegar en a el aproe del consignar ',1,1,1,1,2,1,0,0,2,0,0,0
socio-emocional,'joya ',0,0,0,1,0,0,0,0,0,0,0,0
tarea,'o no lo poner ? no seriar parte de el consigna ese también ? ',0,2,1,2,3,2,1,0,1,2,0,0
socio-emocional,'no interesar ',0,1,0,0,1,0,0,0,0,0,0,0
tarea,'no cambiar decir ',0,1,0,0,2,0,0,0,0,0,0,0
tarea,'manda lo si queresa ',0,0,0,1,1,1,1,0,0,0,0,0
tarea,'ah le sacar el fecha limitar que este en el portada ',0,1,3,2,2,1,1,0,1,0,0,0
tarea,'che , lo pasar a puf para ver que onda ... ',0,0,0,2,2,1,1,1,2,2,0,0
tarea,'y como quedar ? ',0,0,0,0,1,0,2,0,0,1,0,0
tarea,'y cuando lo pasar , haber alguno cosa que haber que acomodar ',0,0,1,1,4,2,3,0,0,1,0,0
socio-emocional,'el acomodo ',0,0,1,1,0,0,0,0,0,0,0,0
tarea,'por mas que se ver mal en el dock ',0,1,1,1,1,2,1,0,2,0,0,0
tarea,'pero el q importar ser el puf ',0,0,2,2,2,0,1,0,0,0,0,0
tarea,'da le ? ',0,0,0,0,1,1,0,0,0,1,0,0
socio-emocional,'si de uno si nosotros tener que mandar el puf nomás ',1,0,2,1,2,1,3,0,1,0,0,0
tarea,'igual ya ser retoque final ',1,2,0,1,1,0,0,0,0,0,0,0
tarea,'no se olvidar de antecede mandar lo cambiar le el nombre a el puf ',0,1,2,2,3,3,0,0,3,0,0,0
tarea,'el nombre de el t ser el de como te lo bajar ',0,0,3,2,2,2,1,0,2,0,0,0
tarea,'T1-WG10 ',0,0,0,0,0,0,0,0,0,0,1,0
socio-emocional,'uh el re manquee ',0,0,1,1,1,0,0,1,0,0,0,0
socio-emocional,'che quedar bueno eh ! ',1,0,0,0,1,0,0,2,0,1,0,0
tarea,'hi lo bajar en pdf y este todo bien acomodar . ',0,1,1,2,2,2,1,0,1,1,0,0
socio-emocional,'buena ',1,0,0,0,0,0,0,0,0,0,0,0
tarea,'nos quedar joya el t ? ',0,0,1,2,1,1,0,0,0,1,0,0
tarea,'hacer uno pequeño modio de redacción en el 3 ',1,0,2,2,1,0,0,0,2,0,1,0
socio-emocional,'mm \" carecer de cierto desventaja \" me hacer ruido , ',0,0,1,2,2,1,0,1,1,3,0,0
tarea,'carecer de cierto características o \" poseer cierto desventaja \" ',0,0,2,2,2,0,1,0,1,2,0,0
socio-emocional,'ja ',0,0,0,0,0,0,0,1,0,0,0,0
tarea,'poseer cierto desventaja ',0,0,1,1,1,0,0,0,0,0,0,0
tarea,'poseer de uno ',0,0,1,0,1,0,0,0,1,0,0,0
tarea,'lo modificar ? ',0,0,0,0,1,1,0,0,0,1,0,0
socio-emocional,'jajay ',0,0,0,0,0,0,0,1,0,0,0,0
tarea,'a ver ah ',0,1,0,0,1,0,0,0,1,0,0,0
socio-emocional,'boom gozos ',0,1,0,1,0,0,0,0,0,0,0,0
tarea,'decir de encarar por el lado de desventaja , y no de que carecer de características ... ',0,1,1,3,3,1,1,0,5,2,0,0
socio-emocional,'por ese ',0,0,0,0,0,1,0,0,1,0,0,0
tarea,'mirar , este ya ser de puto . . pero en el portada , le sacar el numerar ? ',0,1,2,2,4,2,1,0,2,5,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
tarea,'estar ver el mismo ',1,0,1,0,2,0,0,0,0,0,0,0
tarea,'no se poder , aparecer en todo ',0,1,1,0,2,1,0,0,1,1,0,0
tarea,'o en ninguno ! ',0,0,0,0,0,1,1,0,1,1,0,0
socio-emocional,'jajay ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'a ta ',0,0,0,0,0,0,0,1,1,0,0,0
tarea,'decir poner lo a manopla ',0,0,0,2,1,1,0,0,1,0,0,0
socio-emocional,'j_aja_ja_ja_j ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'el crono jajajá ',0,0,1,1,0,0,0,1,0,0,0,0
tarea,'haber que poner lo antecede el pie de paginar ',0,0,1,1,3,1,1,0,2,0,0,0
tarea,'sino nos cagar el vida ',0,0,1,1,1,1,1,0,0,0,0,0
tarea,'ser uno coludes igual ',1,0,1,1,1,0,0,0,0,0,0,0
socio-emocional,'si mal ',0,1,0,0,0,0,1,0,0,0,0,0
tarea,'decir no nos ir a decir nada ',0,1,0,0,3,2,0,0,1,0,0,0
tarea,'pero yaqui estar ',0,0,0,0,1,0,2,0,0,0,0,0
tarea,'dejemos le el uno en el portada ! ! ',0,0,2,1,1,2,0,0,1,2,0,0
socio-emocional,'lee_esto_o ',0,1,0,0,0,0,0,0,0,0,0,0
socio-emocional,'che me tener que ir , uno masa el t ',0,0,2,2,2,1,1,1,0,1,0,0
socio-emocional,'a le , ahora lo mandar ',0,1,0,0,2,2,0,0,0,1,0,0
tarea,'vejemos lo para entregar a el noche igual ',1,0,1,1,2,1,0,0,2,0,0,0
socio-emocional,'no se ',0,1,0,0,0,1,0,0,0,0,0,0
socio-emocional,'se , este lindo . ',0,0,1,1,0,1,0,0,0,2,0,0
tarea,'por si fraseamos algo ',0,0,0,1,0,1,1,0,1,0,0,0
tarea,'o a ser ? ',0,0,0,0,1,0,1,0,1,1,0,0
socio-emocional,'sin apuro ',0,0,0,1,0,0,0,0,1,0,0,0
socio-emocional,'watio ',0,0,0,1,0,0,0,0,0,0,0,0
tarea,'de ultimar se lo hacer leer a alguien mas , y que me decir si ver error de redacción . . ',0,0,0,2,5,4,4,0,3,3,0,0
tarea,'si ? ',0,0,0,0,0,0,1,0,0,1,0,0
tarea,'por mi salir con frita , ',0,0,1,1,1,0,0,0,2,1,0,0
tarea,'a el noche mas tardar ese ya este listo ',1,1,2,1,1,1,1,0,1,0,0,0
tarea,'para mi este joya también pero si preferir esperar me dar igual ',0,1,2,1,4,1,2,0,1,0,0,0
tarea,'alguien querer mandar lo ? ',0,0,0,0,2,2,0,0,0,1,0,0
socio-emocional,'yo no tener problema , si querer hacer el chequeo y el mando ',0,1,2,3,3,1,2,0,0,1,0,0
socio-emocional,'a le ',0,0,0,0,1,1,0,0,0,0,0,0
socio-emocional,'da le si de uno ',0,0,1,0,1,1,1,0,1,0,0,0
socio-emocional,'buen_is_i_m_o ! ',0,1,0,0,0,0,0,0,0,1,0,0
socio-emocional,'yo metro hago_cargo ',0,0,0,1,1,1,0,0,0,0,0,0
socio-emocional,'listo ! ',0,0,0,0,0,0,0,1,0,1,0,0
socio-emocional,'perfecto , ',0,0,0,1,0,0,0,0,0,1,0,0
